inadimplente_2anos,idade,renda_mensal,dependentes,uso_limite_rotativo,razao_divida,linhas_credito_abertas,financiamentos_imobiliarios,atrasos_30_59_dias,atrasos_60_89_dias,atrasos_90_mais_dias
0,42,9100.0,1.0,0.018380724,0.463795187,12,2,1,0,0
0,59,,0.0,0.11699415,2.0,2,1,0,0,0
0,60,9860.0,0.0,0.08111993,0.177669608,4,1,0,0,0
0,48,3500.0,2.0,0.178937951,0.333904599,5,1,0,0,0
0,30,2100.0,1.0,0.764471058,0.341742028,5,1,0,0,0
0,81,,,0.015708675,1.0,3,0,0,0,0
0,54,4776.0,0.0,0.469920545,0.253087712,10,1,0,0,2
0,54,12335.0,3.0,0.780382585,0.343547341,10,2,1,0,0
0,70,2416.0,0.0,0.0,0.010757137,11,0,0,0,0
0,63,2500.0,0.0,0.064789417,0.400639744,4,1,0,0,0
0,41,9359.0,0.0,0.360626178,0.291773504,4,1,0,0,0
0,62,3100.0,0.0,0.028208113,0.009029345,6,0,0,0,0
1,59,,0.0,1.014328808,2.0,7,2,2,0,2
0,46,9895.0,2.0,0.083383323,0.204426031,5,1,0,0,0
0,57,6833.0,1.0,0.014117493,0.246268657,7,0,0,0,0
0,39,10000.0,2.0,0.198215653,0.389561044,15,2,1,0,0
0,54,9166.0,2.0,0.06705119,0.250899967,3,1,0,0,0
0,35,1700.0,0.0,0.627771498,0.532627866,6,1,2,0,0
0,29,2000.0,2.0,0.318458798,1.31984008,12,1,0,0,0
0,70,7800.0,0.0,0.000241284,0.311242148,15,2,0,0,0
0,38,9624.0,1.0,0.332943836,0.37361039,15,1,0,0,0
0,56,10600.0,0.0,0.43133913,0.380247146,17,2,0,0,0
0,45,7150.0,2.0,0.219028153,0.337015802,11,1,0,0,0
0,60,2798.0,0.0,0.867062941,0.903179707,11,1,0,0,0
0,40,6236.0,3.0,0.407036257,0.324194324,7,1,0,0,0
0,66,12500.0,0.0,0.002420968,0.066394688,4,1,0,0,0
0,68,,,0.014703159,2.0,5,0,0,0,0
0,43,2400.0,3.0,0.536263389,1.589337776,8,2,1,0,0
0,49,16233.0,3.0,1.008907471,0.154613774,7,1,0,0,0
0,49,4200.0,0.0,0.004968712,0.55129731,17,2,0,0,0
0,49,4583.0,0.0,0.0,0.103621291,14,1,0,0,0
0,51,4750.0,2.0,0.99440056,0.379709535,5,1,0,0,2
0,39,11344.0,3.0,0.041473847,0.192684002,6,1,0,0,0
0,86,,0.0,0.006122241,2.0,8,0,0,0,0
0,72,7983.0,0.0,0.345073048,0.092810621,6,0,0,0,0
0,78,5000.0,0.0,0.0,0.00139972,10,0,0,0,0
0,48,868.0,0.0,0.9999999,0.202531646,1,0,0,0,0
0,47,7453.0,2.0,0.982111693,0.346391199,9,2,1,0,0
0,57,7000.0,0.0,0.582808196,0.50392801,11,2,0,0,0
0,27,,0.0,0.281444059,2.0,7,0,0,0,0
0,61,1834.0,0.0,0.046636313,0.082288828,4,0,0,0,0
0,55,6128.0,0.0,0.207328581,0.227116985,9,1,0,0,0
0,72,,0.0,0.0,0.0,4,0,0,0,0
0,24,5000.0,0.0,0.108047089,0.00479904,3,0,0,0,0
0,57,4950.0,0.0,0.110831522,0.084831347,6,0,0,0,0
0,40,2916.0,2.0,0.006513164,0.346246143,3,1,0,0,0
0,51,8333.0,0.0,0.9999999,0.0,0,0,1,0,2
0,25,3250.0,0.0,0.003466436,0.067979083,6,0,0,0,0
0,27,4800.0,0.0,0.9999999,0.052905645,0,0,0,0,1
0,44,8150.0,3.0,0.805913153,0.075205496,3,0,0,0,0
0,30,,0.0,0.177795114,2.0,7,1,1,0,0
0,55,,0.0,0.515596239,2.0,11,2,2,0,0
0,42,,3.0,0.029736663,2.0,6,2,0,0,0
0,51,,0.0,0.979205185,2.0,8,2,0,0,0
0,49,7083.0,0.0,0.029051161,0.306182947,13,2,0,0,0
1,69,4100.0,0.0,1.055973636,0.173860034,12,0,2,0,1
0,33,,0.0,0.272459932,2.0,6,0,0,0,0
0,30,2359.0,0.0,0.593604264,0.291525424,6,0,0,0,0
0,60,6300.0,1.0,0.9999999,0.372321854,4,2,0,1,0
1,32,,0.0,0.9999999,2.0,5,0,1,0,1
1,47,11205.0,0.0,0.118845291,0.263787257,11,3,1,0,2
1,63,6350.0,0.0,0.244880762,0.406865061,14,3,2,0,0
0,69,,0.0,0.00875965,2.0,8,4,0,0,0
0,67,,,0.008324959,2.0,15,1,0,0,0
0,85,3340.0,1.0,0.049902412,0.018557318,5,0,0,0,0
0,60,8808.0,3.0,0.368798371,0.47860143,25,2,0,0,0
0,75,4666.0,0.0,0.008195906,0.071566317,10,1,0,0,0
0,76,,0.0,0.001438021,2.0,14,0,0,0,0
0,55,,0.0,0.25739395,2.0,7,3,0,0,0
1,33,4000.0,3.0,0.553486768,0.710072482,11,2,0,0,0
0,45,3000.0,0.0,0.017352212,0.331222926,7,0,0,0,0
0,22,,0.0,0.9999999,0.0,1,0,0,0,0
0,55,10650.0,1.0,0.9999999,0.001220543,2,0,1,0,0
0,45,,0.0,0.0,2.0,13,2,0,0,0
0,53,6750.0,2.0,0.029775802,0.209598578,11,2,0,0,0
0,75,2697.0,1.0,0.001633279,0.000370645,4,0,0,0,0
0,51,3500.0,0.0,0.11240869,0.112539274,3,0,0,0,0
0,47,3333.0,0.0,0.023580407,0.374625075,14,1,0,0,0
0,61,,0.0,0.105229582,2.0,10,1,0,0,0
0,62,1500.0,0.0,0.042348941,0.988007995,7,2,0,0,0
0,49,15800.0,0.0,0.061255055,0.373647238,14,3,2,0,0
0,74,8600.0,0.0,0.056476206,0.144053017,7,1,0,0,0
0,64,13750.0,1.0,0.00054374,0.335830121,19,2,0,0,0
0,39,7640.0,3.0,0.67373293,0.177071064,10,1,0,0,0
0,68,,0.0,0.04786708,2.0,6,0,0,0,0
0,34,2500.0,1.0,1.002666444,0.609356257,6,0,1,1,0
0,47,1000.0,0.0,0.047564634,1.328671329,4,1,0,0,0
0,62,7866.0,3.0,0.235128412,0.361637219,15,1,0,0,0
0,49,2672.0,2.0,0.191984981,0.510662177,10,1,0,0,0
0,45,,,0.059323872,2.0,4,1,0,0,0
0,60,,0.0,0.075006541,2.0,9,1,0,0,0
1,28,2373.0,0.0,0.643856921,0.896377422,11,1,1,0,4
0,65,3803.0,0.0,0.047847608,0.007360673,2,0,0,0,0
0,87,,0.0,0.005305689,1.0,4,0,0,0,0
0,66,8000.0,0.0,0.00813342,0.227846519,17,1,0,0,0
0,68,2500.0,0.0,0.0,0.337465014,3,1,0,0,0
0,59,,0.0,0.600638309,2.0,19,1,0,0,0
0,34,3076.0,0.0,0.999933972,0.840428989,8,2,0,0,0
0,72,10500.0,0.0,0.087029332,0.109608609,32,1,0,0,0
0,23,0.0,0.0,0.9999999,0.0,1,0,0,0,0
0,38,2000.0,0.0,0.702259548,0.611694153,7,1,0,0,0
0,81,5000.0,1.0,0.018539928,0.151369726,29,1,0,0,0
0,27,1500.0,1.0,0.221477852,1.178547635,4,1,0,0,0
0,23,820.0,0.0,0.476349101,0.025578563,1,0,0,0,0
0,40,,0.0,0.582046177,2.0,5,1,0,0,0
0,42,12166.0,1.0,0.05742357,0.479164954,9,1,0,0,0
0,45,3000.0,2.0,0.035721674,0.354548484,8,1,0,0,0
1,35,3477.0,2.0,1.00259536,0.834675101,9,2,3,0,2
0,76,10600.0,0.0,0.005463591,0.480049052,10,2,0,0,0
0,51,12719.0,2.0,0.004124484,0.089701258,5,1,0,0,0
0,54,9953.0,2.0,0.399569459,0.315250151,5,3,0,0,0
0,59,5020.0,0.0,0.063151003,0.005974905,3,0,0,0,0
0,55,,0.0,0.0,2.0,7,1,0,0,0
0,44,75000.0,4.0,0.763215786,0.004573272,1,0,0,0,0
0,55,9500.0,2.0,0.060797568,0.294916325,9,1,0,0,0
1,40,4128.0,0.0,0.9999999,0.154759022,2,2,0,0,5
0,35,6483.0,1.0,0.597328053,0.297655768,5,1,0,0,0
0,37,5000.0,0.0,0.724693365,0.325134973,10,0,0,0,0
0,38,5611.0,0.0,0.407059649,0.247861725,15,0,0,0,0
0,54,6300.0,2.0,0.20058153,0.599904777,28,2,0,0,0
0,56,5454.0,2.0,0.014665689,0.293675527,5,2,0,0,0
0,56,,0.0,0.826781688,2.0,12,0,0,0,4
0,51,8456.0,1.0,0.179802203,0.238855386,7,3,0,0,0
0,39,6586.0,2.0,0.589574626,0.50053135,10,1,0,0,0
0,30,2400.0,0.0,0.0,0.0,5,0,0,0,0
0,42,5200.0,0.0,0.586124238,0.304364545,17,0,0,0,0
1,40,,0.0,0.9999999,0.0,0,0,0,0,0
0,61,,0.0,0.068023855,2.0,2,0,0,0,0
0,44,9875.0,0.0,0.479095576,0.412413933,10,1,1,0,0
0,56,17500.0,3.0,0.131391241,0.003428376,3,0,1,0,0
0,74,4774.0,0.0,0.0,0.131308901,5,1,0,0,0
0,79,15666.0,0.0,0.0,0.091593796,8,1,0,0,0
0,74,7000.0,1.0,0.047033273,0.048278817,11,1,0,0,0
0,51,6226.0,3.0,0.489629024,0.459450779,8,2,2,0,0
0,54,8105.0,2.0,0.248682319,0.37157661,9,2,0,0,0
0,47,3500.0,2.0,0.229120306,0.460725507,7,1,0,0,0
0,61,,0.0,0.14839152,2.0,4,0,0,0,0
0,47,,0.0,0.333309525,2.0,8,3,0,0,0
0,71,9000.0,0.0,0.533046854,0.512720809,13,1,0,0,0
0,79,3070.0,0.0,0.261771314,0.340931293,8,1,0,0,0
0,34,3666.0,0.0,0.9999999,0.671938915,4,2,0,0,0
0,44,,0.0,0.9999999,2.0,5,0,0,0,0
0,68,,1.0,0.014179134,2.0,2,0,0,0,0
0,68,10500.0,0.0,0.07511252,0.554709075,20,3,0,0,0
0,27,2700.0,3.0,0.211267606,0.18585709,3,0,0,0,0
1,64,6900.0,3.0,0.043093186,0.303289378,8,1,1,0,1
0,52,8490.0,1.0,0.157977432,0.407372512,15,2,0,0,0
0,38,3500.0,1.0,0.9999999,0.040274207,1,0,0,0,2
0,67,3041.0,1.0,0.010085805,0.851742275,8,4,0,0,0
0,76,,1.0,0.032013602,2.0,16,1,0,0,0
0,89,,0.0,0.0,0.0,8,0,0,0,0
0,36,,0.0,0.50514609,2.0,1,0,0,0,0
1,54,1501.0,0.0,0.209911604,1.57057257,8,3,0,0,0
0,55,3900.0,1.0,0.142620944,0.795693412,22,3,1,0,0
0,64,6000.0,0.0,0.039684388,0.637727045,10,3,0,0,0
0,49,3800.0,3.0,0.28534956,0.757695343,8,2,0,0,0
0,53,10600.0,3.0,0.285648318,0.562682766,16,3,0,0,0
0,32,4240.0,0.0,0.146894191,0.398255129,11,1,0,0,0
0,65,3315.0,0.0,0.036065464,0.813329312,8,1,0,0,0
1,45,9710.0,1.0,0.086907738,0.057460612,10,0,1,0,0
0,73,3669.0,1.0,0.463289211,0.098092643,3,0,0,0,0
0,41,5628.0,1.0,0.9999999,0.327766921,4,1,0,0,0
0,68,5500.0,0.0,0.061220385,0.241410653,10,1,0,0,0
0,47,1750.0,2.0,0.094310412,0.619645917,3,1,2,0,0
0,49,8104.0,2.0,0.07931088,0.53534855,11,3,0,0,0
0,54,12000.0,0.0,0.604885365,0.38563453,11,3,0,0,0
0,36,,,0.02299635,2.0,11,1,0,0,0
0,49,,1.0,0.210598413,2.0,12,2,0,0,0
0,56,13334.0,4.0,0.011465813,0.169628796,13,3,0,0,0
0,66,,0.0,0.043027752,2.0,11,1,0,0,0
0,44,11416.0,3.0,0.432969411,0.355872821,9,1,0,0,0
0,51,7166.0,2.0,0.134726791,0.334030975,10,1,0,0,0
0,48,3833.0,0.0,0.961115912,0.747000522,7,1,0,0,0
0,51,,0.0,0.013874133,2.0,6,2,0,1,0
0,74,2001.0,0.0,0.028429894,0.013486513,5,0,0,0,0
0,48,6945.0,2.0,0.877060422,0.262165275,7,0,0,1,0
0,80,6025.0,0.0,0.447535692,0.166943246,6,1,0,0,0
0,39,4989.0,2.0,0.185119207,0.723046092,11,1,0,0,0
1,40,12159.0,2.0,0.688101697,0.340296053,16,2,1,1,0
0,34,4750.0,0.0,0.126144143,0.395285203,7,1,0,0,0
1,55,4500.0,2.0,0.041801496,1.316818485,17,3,5,0,1
0,50,6000.0,1.0,0.040309844,0.585235794,15,3,0,0,0
0,46,4400.0,2.0,0.107735594,0.038627585,4,0,0,0,0
0,48,6416.0,1.0,0.175670333,0.580489325,9,2,1,0,0
0,48,7750.0,0.0,0.637591456,0.914978712,10,3,0,0,0
0,32,4583.0,0.0,0.857436718,0.268106457,8,0,0,0,0
0,57,1000.0,1.0,0.6010198,1.467532468,7,1,0,0,0
0,65,4840.0,0.0,0.999600016,0.564759347,11,0,0,0,0
0,59,2400.0,1.0,0.088445619,0.730112453,38,0,0,0,0
0,23,898.0,0.0,0.223888056,0.014460512,2,0,1,0,0
0,48,7250.0,2.0,0.341328634,0.577299683,14,2,0,0,0
1,31,7200.0,0.0,0.236167149,0.676294959,13,3,0,0,0
0,52,12090.0,2.0,0.046846335,0.395169961,12,3,1,0,0
0,42,3000.0,0.0,0.327622111,0.413528824,11,2,0,0,0
0,31,3200.0,2.0,0.9999999,0.602936582,3,1,0,0,0
0,63,8500.0,0.0,0.98380108,0.309493001,8,1,0,0,0
0,59,9250.0,0.0,0.0,0.502324073,20,2,0,0,0
0,76,12084.0,0.0,0.335668346,0.372858916,19,2,0,1,0
0,35,,2.0,0.106963101,2.0,11,2,0,0,0
0,66,6580.0,0.0,0.17887138,0.367421365,12,2,0,0,0
0,33,5000.0,2.0,0.363928408,0.483103379,12,1,0,0,0
0,90,2555.0,0.0,0.004499813,0.001173709,3,0,1,0,0
0,58,4230.0,1.0,0.0,0.243441267,12,2,0,0,0
0,47,2170.0,1.0,0.888643036,0.547673883,7,1,0,0,0
0,50,1200.0,0.0,0.382134468,0.283097419,15,0,3,0,0
0,39,6000.0,3.0,0.274852274,0.581236461,19,1,0,0,0
1,25,2000.0,4.0,0.62037962,0.16191904,2,0,1,1,0
0,38,2568.0,2.0,0.548373656,1.566368237,10,2,0,0,0
0,53,,2.0,0.310691762,2.0,18,0,2,0,0
0,50,8583.0,0.0,0.03124132,0.305102516,15,1,0,0,0
0,45,,0.0,0.9999999,2.0,6,5,0,0,0
0,63,9175.0,0.0,0.073043616,0.101024412,11,0,0,0,0
1,64,10500.0,0.0,0.604132154,0.386058471,24,0,0,0,0
0,58,25000.0,1.0,0.432234102,0.369905204,18,2,1,0,0
0,54,3500.0,0.0,0.030646157,0.011425307,4,0,0,0,0
0,54,1400.0,1.0,0.344834266,0.957887223,6,1,0,0,0
0,57,,0.0,0.001269019,2.0,13,1,0,0,0
0,86,,4.0,0.0,0.0,1,0,0,0,0
0,37,,0.0,0.792013866,2.0,3,1,1,0,0
0,55,1276.0,0.0,0.758484609,0.105716523,2,0,0,0,0
0,39,4583.0,2.0,0.109528109,0.626745201,9,3,0,0,0
0,35,3000.0,0.0,0.9999999,0.03098967,1,0,0,0,0
0,46,8300.0,2.0,0.9999999,0.025177689,3,1,0,0,0
0,41,3455.0,0.0,0.111445725,1.169849537,12,1,0,0,1
0,29,3000.0,1.0,0.9999999,0.156614462,2,1,0,0,0
1,26,3400.0,0.0,0.847892221,0.191120259,8,0,3,0,0
0,70,2800.0,0.0,0.013362422,0.001428061,2,0,0,0,0
0,32,400.0,0.0,0.045954046,0.002493766,1,0,0,0,0
0,47,5473.0,2.0,0.331651842,0.706430398,14,1,0,0,0
0,49,9500.0,4.0,0.128388455,0.548468582,10,2,0,0,0
0,71,2916.0,0.0,0.001571316,0.0,2,0,0,0,0
0,39,11000.0,0.0,0.292533493,0.356876648,10,2,0,0,0
0,30,1250.0,0.0,0.9999999,0.341326938,2,0,0,0,1
0,64,5416.0,0.0,0.056101303,0.347978586,13,1,0,0,0
0,65,7160.0,0.0,0.008277855,0.004329004,6,0,0,0,0
0,72,2300.0,0.0,0.151499849,0.019556714,2,0,0,0,0
0,67,1900.0,0.0,0.161442024,0.717517096,23,0,0,0,0
1,46,57300.0,2.0,0.920265781,0.053035724,4,2,2,1,2
0,77,10500.0,0.0,0.01375525,0.00199981,5,0,0,0,0
0,41,1325.0,1.0,0.0,1.2760181,8,2,0,0,0
0,55,5766.0,0.0,0.920431827,0.166117565,7,0,0,0,0
0,41,5221.0,3.0,0.357257652,0.351780927,10,0,0,0,0
0,76,13850.0,0.0,0.200843634,0.160854812,8,2,0,0,0
0,40,4800.0,1.0,0.09561753,0.0,2,0,0,0,2
0,47,2000.0,3.0,0.184475629,2.0,16,2,0,0,0
0,56,9017.0,0.0,0.346826127,0.213794633,7,1,0,0,0
0,78,,0.0,0.046025213,2.0,4,0,0,0,0
0,35,2300.0,0.0,0.089088527,0.650586701,12,1,0,0,0
0,46,3500.0,2.0,0.289618672,0.468723222,8,1,1,0,0
0,54,4083.0,0.0,0.025676607,0.404750245,14,1,0,0,0
0,53,3500.0,2.0,0.023661812,1.364181662,20,3,0,0,0
0,41,3700.0,2.0,0.589238131,0.421777898,10,0,0,0,0
0,39,5800.0,1.0,0.0,0.274435442,7,2,0,1,1
0,54,10000.0,0.0,0.418576269,0.195480452,19,0,0,0,0
0,34,6250.0,0.0,0.020196419,0.342025276,10,3,0,0,0
0,49,13583.0,3.0,0.747101941,0.310512367,10,2,0,0,0
0,54,3333.0,0.0,0.804412165,1.229454109,15,0,0,0,0
1,38,5666.0,1.0,0.508659792,0.954120346,16,2,0,0,0
0,78,0.0,0.0,0.004159834,2.0,9,1,0,0,0
0,63,2000.0,0.0,0.053470665,0.055472264,4,0,1,1,0
0,46,12000.0,1.0,0.021740031,0.101491542,13,1,0,0,0
0,65,4600.0,0.0,0.008606103,0.004129537,10,0,0,0,0
0,61,4423.0,0.0,0.020288179,0.209312839,6,1,0,0,0
1,33,5000.0,0.0,0.251963255,0.216556689,12,0,0,0,0
0,60,2100.0,1.0,0.22443776,0.554497858,11,1,0,0,0
0,50,9606.0,1.0,0.310437411,0.321744561,7,2,0,0,0
0,25,8000.0,0.0,0.24555089,0.004499438,1,0,0,0,0
0,53,6176.0,0.0,0.355941046,0.287841994,7,2,0,0,0
0,55,1910.0,0.0,0.020116858,2.0,15,2,0,0,0
0,41,,2.0,0.274935786,2.0,10,2,0,0,0
0,42,3803.0,6.0,0.302608854,0.568611987,8,1,0,0,0
0,56,4000.0,0.0,0.419697538,0.48187953,7,1,2,1,1
0,72,1758.0,0.0,0.008931386,0.003979534,11,0,0,0,0
0,68,,0.0,0.901232074,2.0,1,0,0,0,0
0,55,6668.0,3.0,0.071902343,0.444294497,11,2,0,0,0
0,55,9000.0,1.0,1.010332644,0.280302189,15,1,0,0,0
0,70,5700.0,0.0,0.014666178,0.002280302,3,0,0,0,0
0,44,9701.0,2.0,0.0,0.133580705,11,1,0,0,0
0,31,,0.0,0.031149348,2.0,9,1,0,0,0
0,53,3750.0,2.0,0.044653889,0.618235137,13,1,0,1,0
0,56,8000.0,3.0,0.0,0.366829146,16,2,0,0,0
0,46,8855.0,1.0,0.830715532,0.457091238,12,2,0,0,0
0,74,12916.0,1.0,0.139142925,0.099713556,4,1,0,0,0
0,63,2933.0,0.0,0.005763532,0.557600545,11,2,0,0,0
0,65,2333.0,0.0,0.856571448,1.060411311,4,1,0,0,0
1,64,8362.0,5.0,0.070404172,0.40870501,8,2,1,0,0
0,71,4695.0,1.0,0.206983466,0.369037479,13,1,0,0,0
0,58,,2.0,0.08263222,2.0,7,3,0,0,0
0,39,7400.0,1.0,0.227898356,0.226050534,14,1,1,1,0
0,74,5780.0,0.0,0.022172929,0.212938938,12,1,0,0,0
0,47,9500.0,1.0,0.163600812,0.249657931,16,1,0,0,0
0,40,3500.0,0.0,0.169949133,0.95944016,11,2,0,0,0
0,50,,0.0,0.058709118,2.0,9,1,0,0,0
0,53,3350.0,2.0,0.01184064,0.946284691,9,2,0,0,0
0,72,,0.0,0.048550615,2.0,6,0,0,0,0
0,79,1680.0,0.0,0.0,0.002379536,8,0,0,0,0
0,61,,0.0,0.452088757,2.0,4,1,1,0,0
0,46,10000.0,1.0,0.02672461,0.510548945,16,2,0,0,0
1,25,4300.0,0.0,1.029169607,0.314345501,18,1,0,1,0
0,34,3916.0,0.0,0.009614768,0.122032167,6,0,0,0,0
0,32,6500.0,1.0,0.086889691,0.636055991,14,2,0,0,0
0,71,2958.0,0.0,0.9999999,0.211895911,3,0,0,0,0
0,60,,0.0,2.0,2.0,7,0,0,0,0
0,28,8600.0,0.0,0.903942254,0.043018254,4,0,2,0,0
0,44,8333.0,3.0,0.602910514,0.121070314,5,0,0,0,0
0,43,5400.0,0.0,0.279525731,0.423810405,7,1,0,0,0
0,53,9583.0,0.0,0.765895627,0.309369783,9,1,0,0,1
0,31,6000.0,0.0,0.0,0.337443759,3,1,0,0,0
0,61,9500.0,0.0,0.0,0.47647616,9,2,0,0,0
1,64,2500.0,0.0,0.23701496,0.866453419,11,2,0,0,0
0,73,,0.0,0.0,0.0,2,0,0,0,0
0,62,3800.0,4.0,0.9999999,0.028676664,2,0,0,0,0
0,27,3500.0,2.0,0.667771474,0.274493002,8,0,0,0,0
0,60,6543.0,0.0,0.261381668,0.813569682,19,2,0,0,0
0,54,9000.0,0.0,0.646653603,0.291078769,11,0,0,0,0
0,45,7916.0,1.0,0.297004101,0.259568018,7,2,0,0,0
0,51,5867.0,0.0,0.003806951,0.202965235,15,0,0,0,0
0,69,9200.0,0.0,0.025857933,0.29529399,7,1,1,0,0
0,55,7910.0,0.0,0.027414841,0.240677538,8,1,0,0,0
0,79,1100.0,0.0,0.050073345,1.199818347,10,1,1,0,0
0,39,11500.0,0.0,0.008940826,0.59081819,12,4,0,0,0
0,63,3283.0,0.0,0.0,0.433008526,10,1,0,0,0
0,68,8430.0,0.0,0.189596269,0.425335073,16,2,0,0,0
0,60,,0.0,0.008431627,2.0,4,1,0,0,0
0,59,6000.0,0.0,0.20413004,0.444759207,10,2,0,0,0
0,47,,0.0,0.9999999,2.0,10,2,0,0,0
0,71,2282.0,0.0,0.203839639,0.327201051,6,0,0,0,0
0,57,5022.0,0.0,0.992503748,0.32231734,7,1,3,2,3
0,31,2180.0,0.0,0.805884874,0.450710683,8,0,0,0,0
0,72,6600.0,0.0,0.122938531,0.241630056,6,0,1,1,0
0,59,10160.0,0.0,0.604814128,0.41846275,13,2,0,0,0
0,51,,0.0,0.242886167,2.0,18,2,0,0,0
0,61,1166.0,0.0,0.981331132,2.0,13,2,0,0,0
0,42,11458.0,1.0,0.116254314,0.33196614,6,2,0,0,0
0,57,3125.0,0.0,0.279554504,0.658669226,12,1,0,0,0
0,62,6795.0,1.0,0.406649616,0.630812242,21,2,1,0,0
0,45,8000.0,2.0,0.062831847,0.449818773,8,2,0,0,0
0,26,1083.0,0.0,0.9999999,0.0,0,0,0,0,0
0,78,554.0,0.0,0.011804453,1.144144144,13,1,0,0,0
0,56,,0.0,0.083355158,2.0,6,1,0,0,0
1,53,5150.0,0.0,0.290431232,0.246942341,10,1,1,0,0
0,60,2927.0,1.0,0.493135263,1.396857923,16,2,0,0,0
0,46,4800.0,1.0,0.053880768,0.245157259,7,1,0,0,0
0,47,7000.0,2.0,0.027164403,0.061419797,4,0,0,0,0
0,65,5600.0,0.0,0.042636637,0.56686306,9,5,0,0,0
0,34,3333.0,1.0,0.079036666,1.418116377,12,3,0,0,0
0,47,6325.0,2.0,0.337171371,0.452260512,12,2,0,0,0
0,81,6400.0,0.0,0.281112268,0.808936104,28,2,0,0,0
0,30,,0.0,0.53971907,2.0,8,1,0,0,0
0,62,8483.0,0.0,0.484084124,0.249646393,5,1,0,0,0
0,35,1600.0,0.0,0.962833467,0.709556527,6,0,0,0,0
0,70,12916.0,0.0,0.104657907,0.012077108,6,0,0,0,0
0,26,1800.0,0.0,0.297421247,0.207107163,4,0,0,0,0
0,46,5250.0,3.0,0.0,0.930298991,12,4,0,0,0
0,51,4682.0,3.0,0.006567024,0.414691437,8,1,1,0,0
0,30,5000.0,1.0,0.206383489,0.124375125,7,0,0,0,0
0,59,,0.0,0.005949851,2.0,2,0,0,0,0
0,42,2415.0,0.0,0.928136419,0.795943709,9,0,0,0,0
0,48,6033.0,0.0,0.124394649,0.544580709,12,2,0,0,0
0,74,,2.0,0.118482329,2.0,4,1,0,0,0
0,51,11250.0,1.0,0.158119553,0.787218914,10,4,0,0,0
0,79,5499.0,1.0,0.052673194,0.012727273,9,0,0,0,0
1,23,3000.0,0.0,0.9999999,0.006997667,0,0,98,98,98
0,54,5000.0,0.0,0.03684774,0.415716857,8,1,1,0,0
0,37,3000.0,2.0,0.131387129,0.374208597,9,1,0,0,0
0,56,7800.0,0.0,0.004266199,0.322138187,10,1,0,0,0
1,39,22462.0,0.0,1.817553388,0.050616569,13,0,2,0,0
0,27,7916.0,0.0,0.865296487,0.094606543,7,0,0,0,0
0,37,7083.0,2.0,0.000742556,0.444522868,9,1,0,0,0
0,47,2880.0,0.0,0.810277367,0.988198542,6,2,0,0,0
0,72,,,0.9999999,2.0,12,0,0,0,0
0,50,3816.0,2.0,0.10940485,0.450877653,13,1,0,0,0
0,65,5800.0,1.0,0.056163086,0.144630236,12,2,0,0,0
0,37,3750.0,0.0,0.9999999,0.835777126,4,2,0,0,0
0,37,10700.0,2.0,0.63848596,0.351088683,13,2,1,0,0
0,74,3750.0,0.0,0.041787485,0.019728073,11,0,1,0,0
1,28,2400.0,1.0,0.947442636,0.271970012,7,0,2,0,0
0,46,8333.0,1.0,0.078119126,0.292176626,8,1,0,0,0
0,31,5000.0,1.0,0.443835175,0.380123975,10,2,0,0,0
0,52,,0.0,0.860627874,2.0,1,0,0,0,0
0,60,,,0.180848104,2.0,20,3,0,0,0
0,47,,,0.007306529,2.0,7,1,0,0,0
1,50,8283.0,0.0,0.630347828,0.74167069,9,2,2,0,0
1,56,5100.0,1.0,0.232300495,0.831209567,16,1,1,0,0
0,54,,1.0,0.853399586,2.0,11,2,2,0,0
0,56,5000.0,0.0,0.024315278,0.00679864,5,0,0,0,0
0,47,4100.0,0.0,0.383854331,0.188978298,5,0,1,0,1
0,48,5417.0,0.0,0.215990847,0.158545589,11,0,0,0,0
0,47,4916.0,2.0,0.057018865,0.221273134,18,2,0,0,0
0,54,11100.0,0.0,0.565326294,0.300603549,11,2,1,0,0
0,52,5042.0,0.0,0.089503963,0.616894706,12,1,0,0,0
1,39,11446.0,2.0,0.970893142,0.559185813,9,3,1,2,0
0,46,2083.0,2.0,0.492174506,2.0,8,1,0,0,0
0,62,,0.0,0.199465913,2.0,6,0,0,0,0
0,51,6810.0,1.0,0.153262572,0.693877551,8,1,0,0,0
0,33,,2.0,0.913567564,2.0,6,2,0,0,0
0,44,4633.0,1.0,0.143249659,0.460293483,24,1,0,0,0
0,66,,0.0,0.076902146,2.0,9,3,0,0,0
0,46,8000.0,2.0,0.529908855,0.229471316,7,0,0,0,0
0,39,3800.0,2.0,0.97960136,0.401999474,8,0,0,0,0
0,77,5400.0,0.0,0.053348288,0.083503055,3,0,0,0,0
0,30,3480.0,3.0,0.0,0.137604137,3,0,0,0,0
0,49,8692.0,2.0,0.035910117,0.135396296,5,1,0,0,0
0,42,10000.0,2.0,0.006445345,0.054294571,9,0,0,0,0
1,30,,,1.926910299,2.0,4,0,0,0,1
0,46,,,0.018180255,2.0,7,1,2,0,0
0,63,2806.0,0.0,0.003942511,0.117919487,8,0,0,0,0
0,29,1500.0,1.0,0.9999999,0.145236509,5,0,0,0,0
0,79,7943.0,0.0,0.023874574,0.005161128,7,0,0,0,0
0,55,8575.0,1.0,0.227626598,0.382929104,10,3,0,0,0
0,48,13500.0,4.0,0.157087758,0.042515369,3,0,0,0,0
0,68,35750.0,0.0,0.036687431,0.044418338,12,1,0,0,0
